Date,USD_OnChain_Volume,Nr_Transactions,Nr_Addresses,BTC_PageViews,Crypto_PageViews
2018-02-02,13974642827.0,1573667.0,3722362.0,189400.0,767.0
2018-02-09,12066502520.0,1393929.0,3259441.0,189400.0,444.0
2018-02-16,8259467601.6,1281231.0,2990118.0,189400.0,373.0
2018-02-23,10409995134.2,1292735.0,3055903.0,189400.0,341.0
2018-03-02,10456768570.8,1323541.0,3150359.0,166729.0,300.0
2018-03-09,9847337212.0,1353289.0,3113268.0,147990.0,331.0
2018-03-16,8024604098.7,1275853.0,2884864.0,134213.0,1008.0
2018-03-23,6622796819.3,1265444.0,2854109.0,166444.0,535.0
2018-03-30,6690712316.3,1223148.0,2784027.0,134400.0,553.0
2018-04-06,5152794779.1,1191274.0,2765214.0,122933.0,544.0
2018-04-13,6272259786.6,1267561.0,2786065.0,115488.0,494.0
2018-04-20,6190482785.6,1355840.0,3118703.0,104622.0,513.0
2018-04-27,8915599460.3,1487697.0,3332885.0,136415.0,643.0
2018-05-04,8671889028.0,1459431.0,3301547.0,89414.0,517.0
2018-05-11,8534973186.2,1426501.0,3202335.0,107456.0,581.0
2018-05-18,9607392182.3,1377966.0,3122013.0,101205.0,588.0
2018-05-25,5642795679.8,1364123.0,3028308.0,106974.0,1011.875
2018-06-01,5371789542.1,1316003.0,2993293.0,101724.0,579.0
2018-06-08,4955262215.4,1375180.0,3029821.0,159550.0,829.0
2018-06-15,5688681464.6,1406625.0,3031360.0,132786.0,885.0
2018-06-22,4453033848.3,1293254.0,2824302.0,112364.0,1011.875
2018-06-29,4469911444.9,1290909.0,2790889.0,111949.0,351.0
2018-07-06,5261319924.9,1360734.0,2978396.0,100529.0,335.0
2018-07-13,4482592649.7,1362496.0,2870789.0,79679.0,383.0
2018-07-20,5170493713.4,1468771.0,3085762.0,86757.0,437.0
2018-07-27,5742528734.1,1552054.0,3282466.0,89473.0,389.0
2018-08-03,5704181971.7,1526322.0,3259102.0,93030.0,329.0
2018-08-10,4735470780.7,1499275.0,3196864.0,90608.0,320.0
2018-08-17,5103537232.3,1539528.0,3255806.0,88525.0,595.0
2018-08-24,4736083188.7,1458628.0,3127948.0,89974.0,437.0
2018-08-31,5201970880.7,1536837.0,3221136.0,92034.0,299.0
2018-09-07,5322429736.6,1585166.0,3293831.0,92298.0,846.0
2018-09-14,4939672904.3,1544511.0,3127510.0,83692.0,419.0
2018-09-21,4215968371.3,1652727.0,3295947.0,95836.0,237.0
2018-09-28,4654938394.6,1662491.0,3288970.0,88455.0,288.0
2018-10-05,4432611474.3,1644320.0,3405618.0,68108.0,250.0
2018-10-12,4407585464.2,1669063.0,3307656.0,66101.0,248.0
2018-10-19,5481682943.1,1688906.0,3246798.0,61979.0,330.0
2018-10-26,4767014559.1,1709805.0,3266505.0,65163.0,382.0
2018-11-02,4841609761.2,1869618.0,3403950.0,72761.0,718.0
2018-11-09,4856570774.4,1912772.0,3484295.0,74475.0,645.0
2018-11-16,7259598973.5,1946060.0,3455873.0,75853.0,695.0
2018-11-23,5750792463.9,1855192.0,3255223.0,79345.0,436.0
2018-11-30,5937812937.700001,1765707.0,3125548.0,85222.0,290.0
2018-12-07,8330031255.7,1765406.0,3118428.0,77578.0,402.0
2018-12-14,3574318715.0,1785159.0,2965519.0,75729.0,315.0
2018-12-21,4391146953.2,1924653.0,3154289.0,65276.0,201.0
2018-12-28,3402250262.6,1928896.0,2848325.0,66163.0,170.0
2019-01-04,3000512428.9,1871512.0,2837516.0,79725.0,134.0
2019-01-11,4219236090.1,2081786.0,3127506.0,73982.0,214.0
2019-01-18,3938654051.3999996,2095825.0,3131815.0,61587.0,429.0
2019-01-25,3070981323.9,2090273.0,3124450.0,52597.0,230.0
2019-02-01,3540319958.7,2214426.0,3243389.0,57217.0,197.0
2019-02-08,2873347880.1,2349482.0,3241895.0,66276.0,226.0
2019-02-15,3191472699.2999997,2201662.0,3239280.0,56835.0,223.0
2019-02-22,3959711552.0,2314337.0,3447768.0,63300.0,230.0
2019-03-01,4352807237.8,2418696.0,3505479.0,64300.0,205.0
2019-03-08,3581286178.7,2125101.0,3538769.0,62852.0,182.0
2019-03-15,3734164532.3,1915619.0,3564132.0,53253.0,379.0
2019-03-22,3645714534.7,1990002.0,3591863.0,50055.0,287.0
2019-03-29,3872565741.0,2313046.0,3633641.0,45454.0,251.0
2019-04-05,5961242232.9,2631846.0,4031118.0,60870.0,231.0
2019-04-12,5324230627.8,2604758.0,3868625.0,55197.0,388.0
2019-04-19,4704983510.4,2539942.0,3740481.0,46270.0,920.0
2019-04-26,5899991480.1,2533919.0,3746553.0,49401.0,535.0
2019-05-03,5094065276.5,2727219.0,3849561.0,48766.0,319.0
2019-05-10,6310375609.7,2472674.0,3993648.0,49635.0,262.0
2019-05-17,9876935748.6,2546943.0,4477741.0,57151.0,270.0
2019-05-24,7203265215.2,2627146.0,4300607.0,56268.0,251.0
2019-05-31,10357972939.8,2583507.0,4239128.0,61041.0,369.0
2019-06-07,10893689038.8,2389352.0,4159041.0,45892.0,235.0
2019-06-14,7155070520.3,2346584.0,4141676.0,44651.0,440.0
2019-06-21,11656026510.3,2410999.0,4401101.0,58744.0,366.0
2019-06-28,15068361679.0,2651658.0,4774620.0,78636.0,328.0
2019-07-05,11188926573.0,2544395.0,4238350.0,56312.0,337.0
2019-07-12,11722047509.1,2408840.0,4069568.0,61636.0,274.0
2019-07-19,9764857496.6,2260808.0,3815635.0,56772.0,226.0
2019-07-26,6848994866.4,2198424.0,3576387.0,48753.0,206.0
2019-08-02,9731618969.1,2265696.0,3620947.0,49822.0,209.0
2019-08-09,9083053790.0,2382092.0,3770762.0,49044.0,202.0
2019-08-16,8300837715.1,2284877.0,3520089.0,46519.0,152.0
2019-08-23,8858338401.0,2199879.0,3697800.0,47305.0,173.0
2019-08-30,7824765641.6,2274752.0,3535057.0,44981.0,183.0
2019-09-06,9586376152.2,2368224.0,3710598.0,44431.0,159.0
2019-09-13,9016873791.4,2242646.0,3678088.0,45632.0,159.0
2019-09-20,8867155654.0,2315383.0,3732137.0,43100.0,213.0
2019-09-27,10403454477.7,2303563.0,3750529.0,47003.0,339.0
2019-10-04,5580051637.4,2238908.0,3630892.0,44522.0,248.0
2019-10-11,5689026408.5,2270975.0,3610896.0,44000.0,212.0
2019-10-18,6690956238.3,2237312.0,3508961.0,47611.0,169.0
2019-10-25,6289865897.9,2269548.0,3641444.0,45374.0,182.0
2019-11-01,9599197483.7,2103668.0,3652874.0,52297.0,176.0
2019-11-08,9946340573.5,2173254.0,3717593.0,55924.0,155.0
2019-11-15,6626631778.7,2228077.0,3635189.0,49320.0,196.0
2019-11-22,6500641625.8,2135718.0,3715453.0,43284.0,134.0
2019-11-29,7549343034.0,2113082.0,3666566.0,47345.0,182.0
2019-12-06,6643274457.6,2167459.0,3718948.0,48448.0,167.0
2019-12-13,6469042549.8,2123761.0,3588539.0,40850.0,250.0
2019-12-20,7398773560.1,2169737.0,3115474.0,42717.0,253.0
2019-12-27,5302857856.2,2050402.0,3341999.0,54164.0,115.0
2020-01-03,5364142146.7,2059975.0,3362251.0,66454.0,142.0
2020-01-10,7086521293.1,2189029.0,3726567.0,76714.0,128.0
2020-01-17,10073291216.6,2213353.0,3775805.0,79974.0,158.0
2020-01-24,7098058742.4,2172459.0,3660281.0,38560.0,132.0
2020-01-31,7742306640.3,2173677.0,3701220.0,34801.0,127.0
2020-02-07,12402184047.7,2253717.0,3923869.0,34793.0,149.0
2020-02-14,11471055875.6,2309894.0,3990214.0,40131.0,667.0
2020-02-21,11164034714.0,2277413.0,3908921.0,49412.0,309.0
2020-02-28,8516760204.6,2290997.0,3894381.0,41271.0,167.0
2020-03-06,8015558926.6,2349178.0,4058060.0,41928.0,256.0
2020-03-13,13044824001.3,2208183.0,3417188.0,44734.0,228.0
2020-03-20,9614835377.7,1833320.0,3571506.0,41019.0,173.0
2020-03-27,7443032274.8,1780547.0,3442718.0,39311.0,179.0
2020-04-03,6402166302.3,1900296.0,3642320.0,43194.0,155.0
2020-04-10,8720118781.4,1948627.0,3736849.0,43524.0,158.0
2020-04-17,6186217254.5,1981263.0,3872848.0,47597.0,161.0
2020-04-24,7203276414.5,2090634.0,4161241.0,49314.0,211.0
2020-05-01,11215566192.1,2162277.0,4377637.0,58400.0,184.0
2020-05-08,10067946049.6,2222704.0,4473504.0,58925.0,212.0
2020-05-15,11319644584.0,2126430.0,4393483.0,62682.0,202.0
2020-05-22,9141450823.0,1939287.0,3498809.0,53435.0,165.0
2020-05-29,9661769992.0,1919214.0,3985439.0,44410.0,134.0
2020-06-05,12302221133.7,2116266.0,4232772.0,39847.0,152.0
2020-06-12,8440427441.9,2157517.0,4260424.0,40724.0,132.0
2020-06-19,9605511842.6,2152475.0,4259819.0,35651.0,124.0
2020-06-26,10105573934.1,2155100.0,4239132.0,35796.0,147.0
2020-07-03,7219561152.1,2208603.0,4387616.0,34878.0,151.0
2020-07-10,7993928155.3,2303662.0,4547170.0,37071.0,135.0
2020-07-17,7265070676.3,2215029.0,4510309.0,51728.0,130.0
2020-07-24,8639313795.7,2281202.0,4674742.0,48922.0,141.0
2020-07-31,13250646411.4,2305190.0,4805449.0,58210.0,170.0
2020-08-07,11991854545.0,2222284.0,4801962.0,51078.0,168.0
2020-08-14,11270405182.4,2247782.0,4797755.0,50164.0,164.0
2020-08-21,11491004820.358335,2219668.0,4720157.0,49574.0,142.0
2020-08-28,9766811964.087633,2239032.0,4691339.0,45971.0,146.0
2020-09-04,13553017527.142263,2167982.0,4716277.0,44943.0,196.0
2020-09-11,10263960335.22602,2217841.0,4713332.0,41445.0,127.0
2020-09-18,10500213095.906971,2258586.0,4764532.0,41019.0,205.0
2020-09-25,10978835900.386946,2185606.0,4642016.0,37221.0,419.0
2020-10-02,10505463803.150982,2150333.0,4611873.0,32731.0,208.0
2020-10-09,9674992023.333496,2231906.0,4709224.0,33438.0,113.0
2020-10-16,10066978676.533096,2182152.0,4698851.0,36140.0,171.0
2020-10-23,13003268372.351723,2115366.0,4645699.0,51017.0,271.0
2020-10-30,12397018985.33694,1859253.0,4289148.0,44652.0,216.0
2020-11-06,18697665490.887577,2088074.0,4669449.0,49417.0,128.0
2020-11-13,16621598712.650234,2090773.0,4683398.0,49503.0,186.0
2020-11-20,18613339490.15391,2206569.0,4918118.0,66133.0,179.0
2020-11-27,21264109551.222824,2221857.0,4948093.0,77823.0,184.0
2020-12-04,19430834005.08529,2184975.0,4962944.0,77088.0,212.0
2020-12-11,17515281059.434677,2112562.0,4809355.0,67033.0,181.0
2020-12-18,27120212101.55162,2206607.0,5043593.0,95778.0,186.0
2020-12-25,28341312084.164696,2131499.0,4868611.0,87951.0,198.0
2021-01-01,36681655472.97474,2169509.0,5044242.0,119207.0,234.0
2021-01-08,38298706055.405815,2541706.0,5970764.0,189400.0,326.0
2021-01-15,38298706055.405815,2325817.0,5509275.0,189400.0,384.0
2021-01-22,31601075568.593246,2151732.0,5130022.0,150936.0,293.0
2021-01-29,30906146013.43546,2194952.0,5264606.0,132349.0,329.0
2021-02-05,32881466962.445297,2321234.0,5636811.0,142631.0,355.0
2021-02-12,38298706055.405815,2304413.0,5755347.0,189400.0,380.0
2021-02-19,38298706055.405815,2215966.0,5535920.0,189400.0,347.0
2021-02-26,38298706055.405815,2156011.0,5591378.0,189400.0,380.0
2021-03-05,38298706055.405815,2134548.0,5363643.0,151753.0,474.0
2021-03-12,38298706055.405815,2097016.0,5256647.0,134005.0,349.0
2021-03-19,38298706055.405815,2140863.0,5608312.0,148096.0,312.0
2021-03-26,38298706055.405815,2050793.0,5365914.0,117624.0,309.0
2021-04-02,38298706055.405815,2111735.0,5466383.0,112290.0,274.0
2021-04-09,38298706055.405815,2050908.0,5404640.0,108926.0,284.0
2021-04-16,38298706055.405815,2030755.0,5559790.0,144604.0,323.0
2021-04-23,38298706055.405815,1754067.0,5141651.0,147639.0,341.0
2021-04-30,38298706055.405815,1896507.0,4877628.0,148319.0,451.0
2021-05-07,38298706055.405815,2015178.0,5239495.0,154066.0,422.0
2021-05-14,38298706055.405815,1980948.0,5525847.0,189400.0,521.0
2021-05-21,38298706055.405815,1641271.0,4680205.0,189400.0,553.0
2021-05-28,38298706055.405815,1549618.0,4303168.0,189400.0,684.0
2021-06-04,25817218952.329678,1582039.0,4216831.0,139630.0,418.0
2021-06-11,24793197826.96425,1542666.0,4154515.0,152759.0,370.0
2021-06-18,25274959755.8584,1607729.0,4187446.0,120557.0,303.0
2021-06-25,26603436408.01603,1440091.0,3788153.0,108968.0,330.0
2021-07-02,23258038105.01696,1367337.0,3725457.0,85901.0,238.0
2021-07-09,15875346444.376005,1540809.0,3896383.0,77757.0,243.0
2021-07-16,17828053377.603333,1489509.0,3716214.0,87730.0,274.0
2021-07-23,19545208579.778248,1497573.0,3730243.0,76353.0,241.0
2021-07-30,37879590301.30424,1659049.0,4039539.0,84619.0,204.0
2021-08-06,22551547160.34706,1624561.0,4022533.0,93662.0,326.0
2021-08-13,28766250520.46598,1691502.0,4126537.0,83191.0,245.0
2021-08-20,25922683148.06811,1689225.0,4137010.0,88168.0,227.0
2021-08-27,29847193311.409466,1723170.0,4197794.0,86548.0,255.0
2021-09-03,28250319941.94702,1786792.0,4344075.0,78828.0,283.0
2021-09-10,32515448083.638924,1784537.0,4357143.0,115812.0,250.0
2021-09-17,23609881985.303997,1746453.0,4283922.0,98718.0,302.0
2021-09-24,25011279202.062508,1764467.0,4273620.0,142896.0,280.0
2021-10-01,23071148374.387882,1738407.0,4258582.0,170813.0,289.0
2021-10-08,35872947931.51379,1933218.0,4695780.0,109467.0,290.0
2021-10-15,35295663237.7765,1881079.0,4620241.0,107586.0,306.0
2021-10-22,38298706055.405815,1983427.0,4842853.0,113416.0,490.0
2021-10-29,38298706055.405815,1907275.0,4796290.0,124430.0,612.0
2021-11-05,38298706055.405815,1924013.0,4884081.0,110595.0,556.0
2021-11-12,38298706055.405815,1960317.0,4883747.0,115839.0,877.0
2021-11-19,38298706055.405815,1921164.0,4807359.0,123547.0,731.0
2021-11-26,38298706055.405815,1914217.0,4818138.0,108736.0,676.0
2021-12-03,38298706055.405815,1941522.0,4892805.0,96586.0,451.0
2021-12-10,38298706055.405815,1861957.0,4796572.0,103799.0,407.0
2021-12-17,23806702893.571507,1797831.0,4574778.0,83147.0,397.0
2021-12-24,20213218979.2919,1858408.0,4743128.0,70123.0,304.0
2021-12-31,34417405240.25574,1711991.0,4682640.0,71635.0,360.0
2022-01-07,28758807260.301582,1685471.0,4414628.0,83960.0,407.0
2022-01-14,25192678531.627502,1795834.0,4590591.0,83808.0,392.0
2022-01-21,30023520177.029625,1787669.0,4550961.0,81545.0,377.0
2022-01-28,33914147546.55019,1771724.0,4516997.0,110489.0,383.0
2022-02-04,34883039325.61905,1766880.0,4504238.0,94979.0,411.0
2022-02-11,31700131841.63701,1801938.0,4590366.0,88173.0,421.0
2022-02-18,24957602779.379177,1741797.0,4521234.0,76733.0,419.0
2022-02-25,25215158896.413948,1684629.0,4372411.0,84970.0,305.0
2022-03-04,32893833628.746193,1802141.0,4699110.0,77422.0,295.0
2022-03-11,27651503493.946808,1730390.0,4506405.0,67309.0,398.0
2022-03-18,26612773801.631824,1772518.0,4649338.0,61813.0,281.0
2022-03-25,29950630189.861744,1795340.0,4657482.0,61130.0,297.0
2022-04-01,38298706055.405815,1865656.0,4741512.0,68331.0,320.0
2022-04-08,26175317373.71031,1838391.0,4660609.0,66780.0,311.0
2022-04-15,24918783027.128662,1802036.0,4540149.0,62835.0,275.0
2022-04-22,27685827729.65363,1781422.0,4572270.0,56966.0,274.0
2022-04-29,25255261746.84527,1857117.0,4688179.0,62595.0,239.0
2022-05-06,32828604167.2263,1879744.0,4806556.0,52977.0,286.0
2022-05-13,38298706055.405815,1831451.0,4780341.0,83647.0,381.0
2022-05-20,32953730531.808323,1868708.0,4649369.0,70607.0,279.0
2022-05-27,25044426365.616257,1756906.0,4396422.0,51882.0,305.0
2022-06-03,25954503273.67219,1787328.0,4462850.0,44758.0,264.0
2022-06-10,24153145794.440956,1738090.0,4395898.0,43155.0,327.0
2022-06-17,38298706055.405815,1800348.0,4631536.0,77686.0,282.0
2022-06-24,31437910462.424496,1703774.0,4380948.0,77221.0,263.0
2022-07-01,22576775534.33245,1739901.0,4400735.0,48395.0,227.0
2022-07-08,16763302573.06039,1744527.0,4450783.0,45322.0,218.0
2022-07-15,18689534422.32611,1703757.0,4291862.0,45928.0,233.0
2022-07-22,24262394110.051178,1754087.0,4371521.0,46531.0,199.0
2022-07-29,16279676470.647652,1766733.0,4438534.0,43541.0,203.0
2022-08-05,15010148965.650549,1788523.0,4537852.0,42914.0,228.0
2022-08-12,15756279293.66588,1772236.0,4523468.0,40839.0,173.0
2022-08-19,16591432484.352264,1782446.0,4534222.0,43852.0,170.0
2022-08-26,12198059930.838053,1715407.0,4408986.0,44393.0,250.0
2022-09-02,16191026951.020027,1741244.0,4502876.0,44565.0,283.0
2022-09-09,15553302752.466646,1784390.0,4584894.0,44609.0,218.0
2022-09-16,14903847006.237864,1800087.0,4677050.0,46802.0,280.0
2022-09-23,14481149995.482462,1771964.0,4417362.0,42489.0,265.0
2022-09-30,16715251184.36832,1788539.0,4415853.0,40308.0,329.0
2022-10-07,14286908882.10922,1823619.0,4507645.0,38251.0,269.0
2022-10-14,11902930362.143236,1798410.0,4451641.0,38918.0,312.0
2022-10-21,12224757076.694237,1771086.0,4317851.0,40052.0,240.0
2022-10-28,15527376733.021072,1821094.0,4423417.0,41721.0,267.0
2022-11-04,16961137372.936563,1871137.0,4632716.0,43543.0,301.0
2022-11-11,28825603789.153328,1910812.0,4864631.0,56086.0,280.0
2022-11-18,25459993031.53195,1791333.0,4703981.0,67635.0,531.0
2022-11-25,15070722092.254585,1801608.0,4507506.0,51547.0,402.0
2022-12-02,13043344420.724,1815163.0,4503769.0,48251.0,364.0
2022-12-09,11121361008.12727,1809097.0,4474566.0,40704.0,267.0
2022-12-16,13450137302.490326,1816656.0,4579753.0,46353.0,404.0
2022-12-23,12490906741.396698,1821460.0,4513899.0,38307.0,368.0
2022-12-30,10883878764.355875,1711435.0,4282803.0,37627.0,312.0
2023-01-06,11641313503.157114,1764641.0,4369733.0,41717.0,283.0
2023-01-13,11667798757.787958,1985346.0,4647891.0,38675.0,299.0
2023-01-20,15907935340.26947,2068271.0,4757423.0,41604.0,272.0
2023-01-27,16030662180.811651,2031422.0,4655891.0,37600.0,265.0
2023-02-03,15749142829.898106,2152522.0,4867677.0,38117.0,324.0
2023-02-10,13878547182.80769,2147568.0,4805502.0,35541.0,228.0
2023-02-17,16382372136.06442,2133374.0,4814421.0,35709.0,156.0
2023-02-24,14570175241.660574,1945351.0,4546977.0,35450.0,173.0
2023-03-03,16169085844.316532,2227874.0,4992358.0,37170.0,181.0
2023-03-10,18113332789.89814,2229717.0,4872248.0,37814.0,171.0
2023-03-17,26987682197.123074,2225192.0,5004008.0,42267.0,209.0
2023-03-24,23229018539.053364,2120156.0,4794773.0,43473.0,183.0
2023-03-31,20419411284.90992,2133648.0,4795107.0,39129.0,240.0
2023-04-07,16056472618.229362,2471203.0,5053112.0,35934.0,206.0
2023-04-14,23003630880.57882,2257639.0,4822024.0,39505.0,159.0
2023-04-21,19078675326.838383,2087791.0,4675779.0,34254.0,156.0
2023-04-28,15195205587.436043,2856423.0,4623377.0,37445.0,167.0
2023-05-05,15364704968.169426,3586647.0,4620558.0,36764.0,232.0
2023-05-12,21682072163.80429,4109700.0,4128819.0,33708.0,208.0
2023-05-19,15511658817.026745,3875790.0,4219143.0,34822.0,166.0
2023-05-26,16147640858.074146,3327573.0,4388412.0,32755.0,187.0
2023-06-02,18120903719.741104,3290363.0,4808186.0,33638.0,148.0
2023-06-09,17915362499.177834,2794670.0,4691743.0,34024.0,195.0
2023-06-16,21458661850.563442,2811616.0,4592544.0,32854.0,183.0
2023-06-23,27916080598.836918,2907761.0,4808192.0,35593.0,169.0
2023-06-30,26376974085.332123,2797711.0,4847872.0,40000.0,141.0
2023-07-07,22876789936.645145,2783044.0,4656439.0,33644.0,141.0
2023-07-14,19619696731.768764,3383215.0,4986481.0,33434.0,153.0
2023-07-21,20728084690.90761,3295917.0,5031483.0,30529.0,131.0
2023-07-28,17294914715.37856,3155892.0,4858293.0,33265.0,137.0
2023-08-04,16955254187.596554,3112119.0,4963696.0,32780.0,232.0
2023-08-11,17464321366.261143,3238049.0,4975244.0,31710.0,186.0
2023-08-18,19961084752.271717,3644985.0,5086073.0,36697.0,151.0
2023-08-25,16828228149.158264,3345337.0,4711661.0,39187.0,176.0
2023-09-01,18485954221.297935,3007737.0,4936229.0,40377.0,250.0
2023-09-08,12405511881.572416,3638389.0,5191463.0,37740.0,128.0
2023-09-15,13885912178.376083,3869617.0,5974462.0,42302.0,150.0
2023-09-22,13965806226.723799,3759098.0,5669692.0,40847.0,174.0
2023-09-29,17282098665.602856,2712846.0,4804386.0,39287.0,193.0
2023-10-06,18777933110.598137,2156307.0,4611810.0,34641.0,179.0
2023-10-13,17969071551.24298,1866923.0,4278045.0,34660.0,191.0
2023-10-20,23386756775.611107,1960422.0,4451001.0,41908.0,178.0
2023-10-27,32591957970.630333,2559333.0,5026588.0,58679.0,200.0
2023-11-03,26891050473.30353,3191165.0,5446297.0,40677.0,171.0
2023-11-10,27967008719.395954,3942480.0,5830354.0,43455.0,190.0
2023-11-17,20798125452.26768,4009797.0,5535308.0,37379.0,144.0
2023-11-24,25916788828.669014,4250541.0,5530097.0,46919.0,248.0
2023-12-01,30711191455.56228,3391805.0,5345168.0,44626.0,232.0
2023-12-08,38298706055.405815,3473896.0,4878474.0,59854.0,199.0
2023-12-15,34095221832.50562,3983762.0,4681822.0,42189.0,210.0
2023-12-22,32689998721.679825,4354942.0,4737657.0,33110.0,191.0
2023-12-29,32658881587.9285,3965557.0,4513465.0,42485.0,136.0
2024-01-05,37702584996.974945,3696435.0,4462758.0,57730.0,162.0
2024-01-12,38298706055.405815,2821996.0,4102247.0,75241.0,192.0
2024-01-19,38298706055.405815,3517105.0,4423612.0,61987.0,194.0
2024-01-26,38298706055.405815,3195520.0,4321573.0,45205.0,224.0
2024-02-02,38298706055.405815,3620135.0,4828827.0,41412.0,170.0
2024-02-09,37747473924.13828,2458048.0,4058179.0,50642.0,189.0
2024-02-16,38298706055.405815,2365084.0,4246845.0,57574.0,180.0
2024-02-23,38298706055.405815,2578577.0,4362358.0,60328.0,175.0
2024-03-01,38298706055.405815,2743176.0,4801605.0,90179.0,218.0
2024-03-08,38298706055.405815,2755569.0,4808623.0,101172.0,242.0
2024-03-15,38298706055.405815,2490918.0,4745621.0,99320.0,259.0
2024-03-22,38298706055.405815,2630781.0,4582005.0,73754.0,181.0
2024-03-29,38298706055.405815,2526936.0,4452894.0,61476.0,235.0
2024-04-05,38298706055.405815,2536088.0,4508772.0,50157.0,246.0
2024-04-12,38298706055.405815,3324933.0,4714215.0,44302.0,204.0
2024-04-19,38298706055.405815,3135419.0,4818448.0,49686.0,221.0
2024-04-26,38298706055.405815,4446752.0,3847292.0,97379.0,239.0
2024-05-03,38298706055.405815,3323099.0,4075611.0,42718.0,176.0
2024-05-10,28041005672.731735,3860561.0,3367161.0,39081.0,204.0
2024-05-17,37988184842.340515,3796456.0,3272493.0,33880.0,194.0
2024-05-24,38298706055.405815,4281898.0,3338102.0,36940.0,218.0
2024-05-31,38298706055.405815,4632837.875,3225344.0,35739.0,218.0
2024-06-07,38298706055.405815,4305939.0,3223101.0,32419.0,200.0
2024-06-14,38298706055.405815,4425784.0,3466316.0,30910.0,220.0
2024-06-21,35339039079.059586,3733263.0,3195117.0,53055.0,239.0
2024-06-28,38298706055.405815,3737870.0,3252720.0,30430.0,213.0
2024-07-05,38298706055.405815,3994401.0,3633064.0,28930.0,193.0
2024-07-12,38298706055.405815,4511007.0,3347222.0,31939.0,202.0
2024-07-19,38298706055.405815,3973575.0,3302251.0,29240.0,256.0
2024-07-26,38298706055.405815,4632837.875,3385551.0,30995.0,266.0
2024-08-02,38298706055.405815,3271477.0,2527489.0,33626.0,219.0
